DRR008476
SRR515175
SRR515176
SRR515177
SRR515178
SRR515179
SRR515182
SRR515192
SRR515193
SRR515195
SRR515320
SRR515321
SRR515322
SRR515323
SRR515324
SRR515325
SRR515326
SRR515327
SRR515328
SRR515329
SRR515330
SRR515331
SRR515332
SRR515333
SRR515334
SRR515335
SRR515336
SRR515337
SRR515338
SRR515339
SRR515340
SRR518040
SRR518041
SRR518042
SRR518043
SRR518044
SRR520237
SRR520238
SRR520239
SRR520240
SRR520241
SRR520242
SRR520243
SRR520244
SRR520245
SRR520246
SRR520247
SRR520248
SRR525101
SRR525102
SRR525103
SRR525104
SRR525105
SRR525106
SRR525112
SRR525113
SRR525114
SRR525115
SRR525116
SRR525117
SRR525118
SRR525119
SRR525120
SRR525121
SRR525122
SRR525123
SRR525124
SRR525125
SRR525126
SRR525127
SRR525128
SRR525129
SRR525130
SRR525131
SRR525157
SRR525158
SRR525159
SRR525160
SRR525161
SRR525162
SRR525163
SRR525164
SRR525165
SRR525166
SRR525168
SRR525170
SRR544880
SRR576327
SRR576328
SRR576329
SRR578940
SRR578941
SRR578942
SRR578943
SRR578944
SRR578945
SRR578946
SRR578947
SRR578948
SRR584115
SRR584116
SRR584117
SRR584118
SRR584119
SRR584120
SRR584121
SRR584122
SRR584123
SRR584124
SRR584125
SRR584126
SRR584127
SRR584128
SRR584129
SRR584130
SRR584131
SRR584132
SRR584133
SRR584134
SRR584135
SRR584136
SRR584137
SRR605657
SRR605658
SRR605659
SRR627649
SRR627650
SRR627651
SRR627652
SRR627653
SRR627654
SRR627655
SRR627656
SRR627657
SRR627658
SRR627659
SRR627660
SRR627661
SRR627662
SRR627663
SRR627664
SRR627665
SRR627666
SRR627667
SRR627668
SRR627669
SRR627670
SRR627671
SRR627672
SRR627673
SRR627674
SRR627675
SRR627676
SRR627677
SRR627678
SRR627679
SRR627680
SRR627681
SRR627682
SRR627683
SRR627684
SRR627685
SRR627686
SRR627687
SRR627688
SRR631034
SRR631035
SRR631047
SRR631048
SRR633726
SRR633727
SRR633728
SRR633729
SRR633730
SRR633731
SRR633732
SRR633733
SRR633734
SRR633735
SRR633736
SRR633737
SRR634969
SRR634970
SRR634971
SRR634972
SRR634973
SRR634974
SRR652150
SRR652151
SRR653558
SRR653559
SRR653560
SRR653561
SRR653562
SRR653563
SRR653564
SRR653565
SRR653566
SRR653567
SRR653568
SRR653569
SRR653570
SRR653571
SRR653572
SRR653573
SRR653574
SRR653575
SRR653576
SRR653577
SRR653578
SRR653579
SRR653580
SRR653581
SRR653582
SRR653583
SRR653584
SRR653585
SRR653586
SRR653587
SRR653588
SRR653589
SRR653590
SRR653591
SRR653592
SRR653593
SRR653594
SRR653595
SRR653596
SRR764885
SRR764886
SRR764887
SRR776583
SRR776584
SRR776585
SRR776586
SRR863540
SRR863541
SRR863548
SRR863549
SRR902025
SRR902026
SRR907308
SRR921311
SRR921312
SRR921313
SRR921314
SRR921315
SRR921316
SRR924656
SRR924658
SRR924659
SRR924660
SRR924661
SRR925686
SRR925859
SRR925865
SRR925866
SRR925867
SRR925868
SRR925869
SRR925870
SRR925871
SRR925873
SRR926000
SRR926001
SRR926002
SRR926187
SRR926189
SRR926190
SRR926191
SRR926195
SRR926202
SRR926204
SRR926205
SRR926206
SRR926208
SRR926209
SRR926211
SRR926212
SRR926213
SRR926214
SRR926215
SRR926216
SRR926217
SRR926218
SRR933551
SRR934391
SRR934392
SRR942022
SRR942023
SRR942024
SRR942025
SRR949956
SRR949965
SRR949988
SRR949989
SRR949990
SRR949991
SRR949992
SRR949993
SRR953027
SRR953028
SRR953029
SRR953030
SRR953031
SRR953032
SRR953033
SRR953034
SRR953369
SRR953370
SRR953371
SRR953372
SRR953373
SRR953374
SRR953375
SRR953376
SRR953399
SRR953400
SRR953401
SRR960214
SRR960215
SRR960216
SRR960217
SRR960218
SRR960219
SRR960220
SRR960221
SRR960223
SRR960226
SRR960227
SRR960229
SRR960230
SRR960231
SRR960233
SRR960234
SRR966478
SRR966479
SRR966482
SRR966483
SRR966484
SRR966485
SRR969418
SRR969471
SRR970149
SRR971148
SRR971502
SRR971578
SRR971581
SRR971646
SRR971778
SRR974750
SRR974751
SRR975486
SRR975487
SRR975488
SRR975489
SRR975543
SRR975544
SRR975545
SRR975546
SRR976158
SRR976159
SRR976160
SRR976161
SRR976162
SRR976163
SRR976164
SRR976165
SRR976391
SRR976394
SRR976397
SRR976398
SRR978408
SRR978409
SRR978410
SRR978411
SRR978413
SRR978415
SRR978416
SRR988010
SRR988011
SRR988012
SRR988013
SRR988020
SRR988021
SRR988022
DRR016125
DRR016126
DRR016127
DRR016128
DRR016129
DRR016130
DRR016131
DRR016132
DRR016133
DRR016134
DRR016135
DRR016136
DRR016137
DRR016138
DRR016139
DRR016140
DRR018422
DRR018423
DRR018424
DRR018425
DRR018426
DRR018427
DRR018428
ERR274308
ERR588042
ERR588044
ERR588046
SRR1019442
SRR1019443
SRR1020621
SRR1020622
SRR1020623
SRR1020624
SRR1037375
SRR1037376
SRR1039917
SRR1039918
SRR1039919
SRR1039920
SRR1039921
SRR1039922
SRR1039923
SRR1039924
SRR1039925
SRR1039926
SRR1039927
SRR1039928
SRR1039929
SRR1042754
SRR1042755
SRR1042756
SRR1042757
SRR1042758
SRR1042759
SRR1042760
SRR1042761
SRR1042762
SRR1042763
SRR1042764
SRR1042765
SRR1042766
SRR1042767
SRR1042768
SRR1042769
SRR1042770
SRR1042771
SRR1049383
SRR1058115
SRR1058116
SRR1058117
SRR1058118
SRR1058119
SRR1058120
SRR1058121
SRR1061357
SRR1061358
SRR1061359
SRR1061360
SRR1061361
SRR1061362
SRR1061363
SRR1061364
SRR1061365
SRR1061366
SRR1061367
SRR1104133
SRR1104134
SRR1104135
SRR1104136
SRR1105580
SRR1105581
SRR1105582
SRR1105583
SRR1161855
SRR1161861
SRR1161863
SRR1161864
SRR1161870
SRR1161875
SRR1161877
SRR1161878
SRR1161885
SRR1161889
SRR1161897
SRR1161899
SRR1161903
SRR1161904
SRR1161911
SRR1161914
SRR1161931
SRR1161995
SRR1162001
SRR1162005
SRR1162014
SRR1162020
SRR1162022
SRR1162024
SRR1162031
SRR1162035
SRR1162036
SRR1162039
SRR1162043
SRR1162044
SRR1162052
SRR1162062
SRR1162064
SRR1162074
SRR1162084
SRR1162086
SRR1162088
SRR1162098
SRR1162101
SRR1162106
SRR1162108
SRR1162112
SRR1162114
SRR1162119
SRR1162121
SRR1162124
SRR1162126
SRR1162135
SRR1162142
SRR1162149
SRR1162152
SRR1162161
SRR1162164
SRR1162165
SRR1162166
SRR1162169
SRR1162171
SRR1162172
SRR1162173
SRR1162174
SRR1162183
SRR1170682
SRR1179956
SRR1179957
SRR1179958
SRR1179959
SRR1179998
SRR1179999
SRR1180000
SRR1180001
SRR1180002
SRR1180003
SRR1180004
SRR1180005
SRR1180006
SRR1180007
SRR1180008
SRR1180009
SRR1184187
SRR1184188
SRR1184189
SRR1184190
SRR1184191
SRR1184192
SRR1187932
SRR1187933
SRR1187934
SRR1187935
SRR1207194
SRR1207195
SRR1207196
SRR1207197
SRR1207198
SRR1238076
SRR1239314
SRR1283943
SRR1283944
SRR1283945
SRR1286088
SRR1290846
SRR1290847
SRR1290848
SRR1290850
SRR1290851
SRR1290852
SRR1292205
SRR1425926
SRR1463325
SRR1463326
SRR1503849
SRR1503850
SRR1503852
SRR1503853
SRR1503854
SRR1508238
SRR1508239
SRR1508240
SRR1508241
SRR1508242
SRR1508243
SRR1508244
SRR1508245
SRR1508246
SRR1560256
SRR1560257
SRR1560258
SRR1560259
SRR1560260
SRR1560261
SRR1560262
SRR1574028
SRR1574689
SRR1575168
SRR1575169
SRR1575179
SRR1575204
SRR1575207
SRR1575213
SRR1575214
SRR1575215
SRR1575220
SRR1575225
SRR1576069
SRR1576251
SRR1577101
SRR1596343
SRR1596344
SRR1596345
SRR1596346
SRR1596347
SRR1596348
SRR1652313
SRR1652314
SRR1652315
SRR1652316
SRR1652317
SRR1654353
SRR1654354
SRR1654355
SRR1654356
SRR1654357
SRR1654358
SRR1654359
SRR1654360
SRR1654361
SRR1654362
SRR1654363
SRR1654364
SRR1654365
SRR1654366
SRR1654367
SRR1654368
SRR1687075
SRR1687076
SRR1734689
SRR1734690
SRR1734691
SRR1734692
SRR1734693
SRR1734694
SRR1734695
SRR1734696
SRR1734697
SRR1734698
SRR1734699
SRR1734700
SRR1734701
SRR1734702
SRR1734703
SRR1734704
SRR1734705
SRR1734706
SRR1734707
SRR1734708
SRR1734709
SRR1734710
SRR1734711
SRR1734712
SRR1773556
SRR1773557
SRR1773558
SRR1773559
SRR1773560
SRR1773561
SRR1773562
SRR1773563
SRR1773564
SRR1773565
SRR1773566
SRR1773567
SRR1773568
SRR1773569
SRR1773570
SRR1773571
SRR1773572
SRR1773573
SRR1773574
SRR1773575
SRR1773576
SRR1773577
SRR1773578
SRR1773579
SRR1773580
SRR1773581
SRR1773582
SRR1773583
SRR1773584
SRR1773585
SRR1984527
SRR1984528
SRR1984530
SRR1984531
SRR1984532
SRR1984535
SRR1984536
SRR1984538
SRR1984540
SRR1984541
SRR1984543
SRR1984544
SRR307067
SRR307068
SRR307069
SRR331227
SRR331228
SRR331229
SRR391051
SRR446027
SRR446028
SRR446029
SRR446030
SRR446031
SRR446032
SRR446033
SRR446034
SRR446035
SRR446036
SRR446037
SRR446038
SRR446039
SRR446040
SRR446041
SRR446042
SRR446043
SRR493036
SRR493037
SRR493038
SRR493039
SRR493040
SRR493041
SRR493042
SRR493043
SRR493044
SRR493045
SRR493046
SRR493047
SRR501594
SRR501596
SRR501597
SRR501598
SRR501599
SRR501600
SRR501601
SRR501602
SRR501605
SRR501607
SRR501609
SRR501618
SRR501620
SRR501622
SRR501623
SRR504179
SRR504180
SRR504181
SRR504182
SRR504183
SRR504184
SRR504185
SRR504186
SRR504187
SRR505743
SRR505744
SRR505745
SRR505746
SRR515180
SRR515181
SRR515317
SRR515318
SRR515319
SRR515489
SRR515490
SRR515491
SRR515492
SRR515493
SRR518039
SRR525107
SRR525108
SRR525109
SRR525110
SRR525111
SRR525132
SRR525133
SRR525134
SRR525135
SRR525136
SRR525137
SRR525138
SRR525139
SRR525140
SRR525141
SRR525142
SRR525143
SRR525144
SRR525145
SRR525146
SRR525147
SRR525148
SRR525149
SRR525150
SRR525151
SRR525152
SRR525153
SRR525154
SRR525155
SRR525156
SRR547531
SRR547532
SRR547533
SRR548277
SRR548278
SRR605660
SRR605661
SRR605662
SRR609267
SRR609268
SRR609269
SRR609270
SRR627629
SRR627630
SRR627631
SRR627632
SRR627633
SRR627634
SRR627635
SRR627636
SRR627637
SRR627638
SRR627639
SRR627640
SRR627641
SRR627642
SRR627643
SRR627644
SRR627645
SRR627646
SRR627647
SRR627648
SRR653555
SRR653556
SRR653557
SRR656215
SRR656216
SRR656217
SRR656218
SRR656219
